"Date","Temp","Humidity","Remark"
2023/06/27 06:42:22,"27.75℃","66.94%",""
2023/06/27 06:52:22,"27.75℃","68.94%",""
2023/06/27 07:02:22,"27.75℃","70.06%",""
2023/06/27 07:12:22,"27.81℃","71.00%",""
2023/06/27 07:22:22,"27.81℃","71.50%",""
2023/06/27 07:32:22,"27.75℃","69.19%",""
2023/06/27 07:42:22,"27.75℃","67.44%",""
2023/06/27 07:52:22,"27.81℃","69.69%",""
2023/06/27 08:02:22,"27.81℃","70.25%",""
2023/06/27 08:12:22,"27.88℃","72.25%",""
2023/06/27 08:22:22,"27.88℃","74.00%",""
2023/06/27 08:32:22,"27.88℃","74.00%",""
2023/06/27 08:42:22,"27.88℃","75.25%",""
2023/06/27 08:52:22,"27.94℃","78.19%",""
2023/06/27 09:02:22,"27.75℃","78.06%",""
2023/06/27 09:12:22,"27.44℃","77.94%",""
2023/06/27 09:22:22,"27.50℃","78.19%",""
2023/06/27 09:32:22,"27.63℃","78.56%",""
2023/06/27 09:42:22,"27.56℃","78.88%",""
2023/06/27 09:52:22,"27.38℃","81.12%",""
2023/06/27 10:02:22,"27.06℃","81.12%",""
2023/06/27 10:12:22,"26.75℃","80.44%",""
2023/06/27 10:22:22,"26.94℃","80.69%",""
2023/06/27 10:32:22,"27.13℃","78.94%",""
2023/06/27 10:42:22,"27.31℃","78.00%",""
2023/06/27 10:52:22,"27.44℃","77.69%",""
2023/06/27 11:02:22,"27.50℃","77.19%",""
2023/06/27 11:12:22,"27.56℃","77.00%",""
2023/06/27 11:22:22,"27.56℃","76.81%",""
2023/06/27 11:32:22,"27.44℃","76.38%",""
2023/06/27 11:42:22,"27.44℃","77.00%",""
2023/06/27 11:52:22,"27.63℃","77.50%",""
2023/06/27 12:02:22,"27.69℃","77.00%",""
2023/06/27 12:12:22,"27.75℃","77.44%",""
2023/06/27 12:22:22,"27.88℃","79.12%",""
2023/06/27 12:32:22,"27.94℃","78.19%",""
2023/06/27 12:42:22,"28.06℃","78.00%",""
2023/06/27 12:52:22,"28.25℃","76.69%",""
2023/06/27 13:02:22,"28.38℃","76.31%",""
2023/06/27 13:12:22,"28.50℃","76.12%",""
2023/06/27 13:22:22,"28.56℃","75.44%",""
2023/06/27 13:32:22,"28.75℃","74.25%",""
2023/06/27 13:42:22,"28.88℃","72.94%",""
2023/06/27 13:52:22,"28.94℃","73.06%",""
2023/06/27 14:02:22,"28.94℃","73.19%",""
2023/06/27 14:12:22,"28.88℃","73.62%",""
2023/06/27 14:22:22,"28.88℃","73.62%",""
2023/06/27 14:32:22,"28.94℃","73.12%",""
2023/06/27 14:42:22,"29.06℃","72.88%",""
2023/06/27 14:52:22,"29.19℃","71.75%",""
2023/06/27 15:02:22,"29.19℃","72.25%",""
2023/06/27 15:12:22,"29.19℃","72.69%",""
2023/06/27 15:22:22,"29.19℃","72.44%",""
2023/06/27 15:32:22,"29.25℃","72.25%",""
2023/06/27 15:42:22,"29.38℃","71.44%",""
2023/06/27 15:52:22,"29.50℃","70.81%",""
